index,text,audio_path
404,to land runway three one twin star eight eight,audio_files/audio_404.wav
405,a three zero zero radar radar contact climb to flight level one two zero,audio_files/audio_405.wav
406,hotel uniform uniform contact departure and schone tag,audio_files/audio_406.wav
407,praha swiss one two four bravo flight level two two zero descending one seven zero,audio_files/audio_407.wav
408,back track to departure position,audio_files/audio_408.wav
409,lot five two seven right turn heading two one zero,audio_files/audio_409.wav
410,tower csa seven five eight is ready,audio_files/audio_410.wav
411,there s not on a we request start your frequency no response on to the free or grou,audio_files/audio_411.wav
412,etihad zero zero eight contact bratislava one three four decimal four seven five,audio_files/audio_412.wav
413,say me again this point sky travel six eight two nelpa,audio_files/audio_413.wav
414,eurotran,audio_files/audio_414.wav
415,ok i will call you for response,audio_files/audio_415.wav
416,seven three one,audio_files/audio_416.wav
417,head zero eight zero easy nine charlie lima,audio_files/audio_417.wav
418,oscar kilo hotel uniform u zephyr,audio_files/audio_418.wav
419,three one three five zero bye,audio_files/audio_419.wav
420,hotel golf oscar wind zero seven zero degrees one zero knots runway one four cleared touch and go,audio_files/audio_420.wav
421,new squawk three three seven five sky,audio_files/audio_421.wav
422,flight level three four zero finn air eight zero eight mike,audio_files/audio_422.wav
423,qatari zero two seven morning radar contact descend to flight level three zero zero reach level by rapet,audio_files/audio_423.wav
424,swiss four seven three charlie climb to flight level one six zero and contact radar one two zero decimal two seven fi,audio_files/audio_424.wav
425,three,audio_files/audio_425.wav
426,that s correct thank you we re climbing flight level three four zero adaro oscar kilo golf thank you ryan air six seven two nine,audio_files/audio_426.wav
427,radar good evening cimber zero five,audio_files/audio_427.wav
428,lot three five three contact praha one three five decimal one three five good bye,audio_files/audio_428.wav
429,seven nine hotel praha yeah seven nine hotel we got a radio no reply on one two seven four two five,audio_files/audio_429.wav
430,nor shuttle one nine seven seven contact warsaw one three four decimal eight seven five good bye,audio_files/audio_430.wav
431,speed bird eight seven zero contact bratislava one three four decimal,audio_files/audio_431.wav
432,delta correction lufthansa two november mike contact munich one three two decimal one five five,audio_files/audio_432.wav
433,level by golop,audio_files/audio_433.wav
434,austrian seven zero nine,audio_files/audio_434.wav
435,oscar kilo lima india november,audio_files/audio_435.wav
436,roger station calling please pass your message,audio_files/audio_436.wav
437,ryan air seven four zulu foxtrot contact praha one two seven decimal eight two five good bye,audio_files/audio_437.wav
438,lot three zero five hello radar contact climb to flight level three three zero initially,audio_files/audio_438.wav
439,praha approach csa seven four three descending flight level one five zero,audio_files/audio_439.wav
440,you may continue with higher speed and reduction expect in about four minutes,audio_files/audio_440.wav
441,any chance to get direct something like or,audio_files/audio_441.wav
442,jobair zero six two for your information new qnh one zero one nine,audio_files/audio_442.wav
443,was it delta five seven,audio_files/audio_443.wav
444,heading two five zero reduce speed one eight zero,audio_files/audio_444.wav
445,praha good evening lufthansa two five four zero reaching flight level two eight zero,audio_files/audio_445.wav
446,kar yankee november,audio_files/audio_446.wav
447,and contact praha one three four decimal five nine zero good bye,audio_files/audio_447.wav
448,foxtrot lima delta sion bonjour qnh one zero two three wind calm runway two five cleared for takeoff report november whiskey,audio_files/audio_448.wav
449,sierra charlie lima turn left heading zero eight zero,audio_files/audio_449.wav
450,turkish one seven six seven descend flight level two nine zero,audio_files/audio_450.wav
451,ter ten dme proceed to bodal csa,audio_files/audio_451.wav
452,lufthansa one kilo k runway one three,audio_files/audio_452.wav
453,descend flight level two four zero csa three zero three,audio_files/audio_453.wav
454,three two three five five speed bird one five seven thanks good day to you,audio_files/audio_454.wav
455,two five golf,audio_files/audio_455.wav
456,lot five two papa right heading two eight zero cleared ils approach three one right headnig two eight zero cleared ils approach,audio_files/audio_456.wav
457,kilo k descend level,audio_files/audio_457.wav
458,one three three two eight five hotel foxtrot hotel bye bye,audio_files/audio_458.wav
459,runway three four left cleared to land vacate bravo three jetstar five twenty,audio_files/audio_459.wav
460,continue approach tango three six six,audio_files/audio_460.wav
461,viking three zero five praha hello radar contact,audio_files/audio_461.wav
462,one zero one eight sky travel one ze,audio_files/audio_462.wav
463,csa nine six zero runway three one cleared for takeoff wind one six zero degrees three knots,audio_files/audio_463.wav
464,good evening air malta five three nine radar radar contact climb flight level six zero and prepare for right turn,audio_files/audio_464.wav
465,hello easy five four nine eight ruzyne tower line up runway one three,audio_files/audio_465.wav
466,hotel golf oscar traffic rega helicopter just passed hotel echo joining the left hand heli circuit direction one four,audio_files/audio_466.wav
467,hasa seven eight seven two seven one two five bye bye,audio_files/audio_467.wav
468,good evening ups two nine five ruzyne tower runway two four cleared to land wind two three zero degrees one three knots,audio_files/audio_468.wav
469,three csa six three four,audio_files/audio_469.wav
470,bline one mike m squawk one four six four,audio_files/audio_470.wav
471,ruzyne tower wizz air four papa uniform ready for depar,audio_files/audio_471.wav
472,praha lufthansa six lima yankee level three hundred inbound astel,audio_files/audio_472.wav
473,lufthansa cargo eight five zero nine continue heading for spacing,audio_files/audio_473.wav
474,two thousand feet,audio_files/audio_474.wav
475,lufthansa five lima l descend flight level two nine zero one thousand or more lufthansa five lima l descend level two nine zero one thousand or more,audio_files/audio_475.wav
476,contact ruzyne tower one one eight decimal one good bye,audio_files/audio_476.wav
477,csa seven five one,audio_files/audio_477.wav
478,descending four thousand feet one zero two three cleared ils three one csa three sierra li,audio_files/audio_478.wav
479,aero flot one four four,audio_files/audio_479.wav
480,level climb now three seven zero qatari zero zero six,audio_files/audio_480.wav
481,sudanair eight five zero zero praha radar radar contact descend flight level one one zero information kilo,audio_files/audio_481.wav
482,praha radar swiss three five two november flight level,audio_files/audio_482.wav
483,zulu mike sierra four taxi right via delta contact ground one two one nine good bye,audio_files/audio_483.wav
484,two five zero odomo,audio_files/audio_484.wav
485,lufthansa seven five four one two five nine six five good bye,audio_files/audio_485.wav
486,praha good morning lufthansa four juliett alfa passing level one on,audio_files/audio_486.wav
487,descending four thousand feet by qnh one,audio_files/audio_487.wav
488,hello easy five four nine eight radar radar contact climb flight level one six zero climb flight level one six zero easy,audio_files/audio_488.wav
489,six seven four six,audio_files/audio_489.wav
490,swiss four six zero tango tower good morning continue approach,audio_files/audio_490.wav
491,and wait northshutt,audio_files/audio_491.wav
492,two seven five csa seven fou,audio_files/audio_492.wav
493,p and runway two two holding point runway three one,audio_files/audio_493.wav
494,same to you thank you,audio_files/audio_494.wav
495,csa seven four two contact praha radar one two zero decimal two seven five,audio_files/audio_495.wav
496,prague radar good morning sierra yankee lima seven zero nine level three four zero,audio_files/audio_496.wav
497,csa three charlie zulu more to left heading zero six zero,audio_files/audio_497.wav
498,lufthansa seven seven yankee contact vienna one three one three five zero good bye,audio_files/audio_498.wav
499,affirm,audio_files/audio_499.wav
500,check it with vienna one three one decimal three five zero,audio_files/audio_500.wav
501,o kilo,audio_files/audio_501.wav
502,lufthansa two echo kilo request to make an offset to the left because of wake turbule,audio_files/audio_502.wav
503,left heading three hundred austrian seven one one zulu,audio_files/audio_503.wav
504,camber three five two four one more landing,audio_files/audio_504.wav
505,nor shuttle one five one five turn right to dekov,audio_files/audio_505.wav
