index,text,audio_path,word_count,potential_question,potential_statement
348,meo nine two three level one hundred swiss four seven two echo,audio_files/audio_348.wav,12,False,True
349,ups two contact warsaw one three four decimal nine two five bye bye,audio_files/audio_349.wav,13,False,True
350,lufthansa four mike hotel when ready descend flight level two five zero level by kolad,audio_files/audio_350.wav,15,True,False
351,descend flight level,audio_files/audio_351.wav,3,False,True
352,hotel golf sierra can offer you only one touch and go then upon route whiskey due to it s launch time there are no circuits approved,audio_files/audio_352.wav,26,False,True
353,hotel delta lima report echo two,audio_files/audio_353.wav,6,False,True
354,good day speed bird eight five five radar radar contact,audio_files/audio_354.wav,10,False,True
355,csa five bravo b contact radar one one eight decimal three seven five one one eight deci,audio_files/audio_355.wav,17,False,True
356,hotel delta lima via bravo then taxi your discretion blue sector if it is full green four is available,audio_files/audio_356.wav,19,False,True
357,affirm we descend flight and we are ready for visual delta alfa uniform,audio_files/audio_357.wav,13,False,True
358,line up runway three one,audio_files/audio_358.wav,5,False,True
359,radar iberia three eight zero nine go ahead is any message for me negative copy thank you,audio_files/audio_359.wav,17,False,True
360,sa three charlie november after vemu,audio_files/audio_360.wav,6,False,True
361,wizz air four romeo alfa heading one zero zero cleared for ils approach runway one three,audio_files/audio_361.wav,16,False,True
362,csa four yankee alfa reduce speed one six zero knots till four miles final contact ruzyne tower one one eight decimal one,audio_files/audio_362.wav,22,False,True
363,germania seven six four four contact praha one three four decimal five nine zero good bye,audio_files/audio_363.wav,16,False,True
364,ruzyne tower csa five zero nine visual approach,audio_files/audio_364.wav,8,False,True
365,qatari three zero six four climb flight level three seven zero,audio_files/audio_365.wav,11,False,True
366,so expect three three zero final level for the time,audio_files/audio_366.wav,10,False,True
367,channex eight eight papa romeo good evening radar radar contact climb flight level one six zero,audio_files/audio_367.wav,16,False,True
368,austrian seven zero six papa line up runway three one,audio_files/audio_368.wav,10,False,True
370,lufthansa two five three zero direct to one three three three nine zero good bye,audio_files/audio_370.wav,15,False,True
371,runway three one,audio_files/audio_371.wav,3,False,True
372,charlie lima golf one six four two climb flight level three five zero,audio_files/audio_372.wav,13,False,True
373,one two seven one two five niki eight zero one seven bye bye bye bye,audio_files/audio_373.wav,15,False,True
374,nine zero jobair,audio_files/audio_374.wav,3,False,True
375,controle this is euro trans four eight,audio_files/audio_375.wav,7,False,True
376,sky travel one zero zero one established,audio_files/audio_376.wav,7,False,True
377,nine aero flot one four three,audio_files/audio_377.wav,6,False,True
378,praha good afternoon turkish one seven six nine descend flight level three four zero inbound lales,audio_files/audio_378.wav,16,False,True
379,hello tower cimber three f,audio_files/audio_379.wav,5,False,True
380,roflot one four nine turn right heading two three zero,audio_files/audio_380.wav,10,False,True
381,hotel bravo kilo charlie juliett echo one five thousand and eight four thousand eight hundred feet,audio_files/audio_381.wav,16,False,True
382,increase maximum spee,audio_files/audio_382.wav,3,False,True
383,do you,audio_files/audio_383.wav,2,False,True
384,climbing three four zero and request three six zero final nor shuttle one six three three,audio_files/audio_384.wav,16,True,False
385,e six two euro trans six zero one one,audio_files/audio_385.wav,9,False,True
386,hotel whiskey alfa taxi to holding point bravo runway one four,audio_files/audio_386.wav,11,False,True
387,passing flight level three six two descending three five zero overhead ko,audio_files/audio_387.wav,12,False,True
388,tango charlie alfa romeo bravo call us on frequency one three two decimal eight zero five,audio_files/audio_388.wav,16,False,True
389,line up one three camber,audio_files/audio_389.wav,5,False,True
390,yes good evening sir i m checking in flight level three four zero overhead,audio_files/audio_390.wav,14,False,True
391,one one nine decimal,audio_files/audio_391.wav,4,False,True
392,two xray charlie inbound enita maintain three t,audio_files/audio_392.wav,8,False,True
393,easy three eight papa golf we are ready for depart,audio_files/audio_393.wav,10,False,True
394,air berlin eight four three nine,audio_files/audio_394.wav,6,False,True
395,zulu one four one transition climb initially five thousand feet squawk two seven six zero,audio_files/audio_395.wav,15,False,True
396,csa four bravo echo climb to flight level three four zero continue climbing to flight level three four zero csa four bravo echo,audio_files/audio_396.wav,23,False,True
397,martinair zero nine six contact rhein,audio_files/audio_397.wav,6,False,True
398,three five one three five bye bye lufthansa,audio_files/audio_398.wav,8,False,True
399,one three qnh is one zero one nine cleared visual one zero one nine swiss four nine eight yankee,audio_files/audio_399.wav,19,False,True
400,hello swedestar zero five two ruzyne tower,audio_files/audio_400.wav,7,False,True
401,lufthansa seven two two squawk one four five zero,audio_files/audio_401.wav,9,False,True
402,ight level three five zero to sopav,audio_files/audio_402.wav,7,False,True
403,passing ten dme direct to lyxa csa four two zero,audio_files/audio_403.wav,10,False,True
404,to land runway three one twin star eight eight,audio_files/audio_404.wav,9,False,True
405,a three zero zero radar radar contact climb to flight level one two zero,audio_files/audio_405.wav,14,False,True
406,hotel uniform uniform contact departure and schone tag,audio_files/audio_406.wav,8,False,True
407,praha swiss one two four bravo flight level two two zero descending one seven zero,audio_files/audio_407.wav,15,False,True
408,back track to departure position,audio_files/audio_408.wav,5,False,True
409,lot five two seven right turn heading two one zero,audio_files/audio_409.wav,10,False,True
410,tower csa seven five eight is ready,audio_files/audio_410.wav,7,False,True
411,there s not on a we request start your frequency no response on to the free or grou,audio_files/audio_411.wav,18,True,False
412,etihad zero zero eight contact bratislava one three four decimal four seven five,audio_files/audio_412.wav,13,False,True
413,say me again this point sky travel six eight two nelpa,audio_files/audio_413.wav,11,False,True
415,ok i will call you for response,audio_files/audio_415.wav,7,False,True
416,seven three one,audio_files/audio_416.wav,3,False,True
417,head zero eight zero easy nine charlie lima,audio_files/audio_417.wav,8,False,True
418,oscar kilo hotel uniform u zephyr,audio_files/audio_418.wav,6,False,True
419,three one three five zero bye,audio_files/audio_419.wav,6,False,True
420,hotel golf oscar wind zero seven zero degrees one zero knots runway one four cleared touch and go,audio_files/audio_420.wav,18,False,True
421,new squawk three three seven five sky,audio_files/audio_421.wav,7,False,True
422,flight level three four zero finn air eight zero eight mike,audio_files/audio_422.wav,11,False,True
423,qatari zero two seven morning radar contact descend to flight level three zero zero reach level by rapet,audio_files/audio_423.wav,18,False,True
424,swiss four seven three charlie climb to flight level one six zero and contact radar one two zero decimal two seven fi,audio_files/audio_424.wav,22,False,True
426,that s correct thank you we re climbing flight level three four zero adaro oscar kilo golf thank you ryan air six seven two nine,audio_files/audio_426.wav,25,False,True
427,radar good evening cimber zero five,audio_files/audio_427.wav,6,False,True
428,lot three five three contact praha one three five decimal one three five good bye,audio_files/audio_428.wav,15,False,True
429,seven nine hotel praha yeah seven nine hotel we got a radio no reply on one two seven four two five,audio_files/audio_429.wav,21,False,True
430,nor shuttle one nine seven seven contact warsaw one three four decimal eight seven five good bye,audio_files/audio_430.wav,17,False,True
431,speed bird eight seven zero contact bratislava one three four decimal,audio_files/audio_431.wav,11,False,True
432,delta correction lufthansa two november mike contact munich one three two decimal one five five,audio_files/audio_432.wav,15,False,True
433,level by golop,audio_files/audio_433.wav,3,False,True
434,austrian seven zero nine,audio_files/audio_434.wav,4,False,True
435,oscar kilo lima india november,audio_files/audio_435.wav,5,False,True
436,roger station calling please pass your message,audio_files/audio_436.wav,7,False,True
437,ryan air seven four zulu foxtrot contact praha one two seven decimal eight two five good bye,audio_files/audio_437.wav,17,False,True
438,lot three zero five hello radar contact climb to flight level three three zero initially,audio_files/audio_438.wav,15,False,True
439,praha approach csa seven four three descending flight level one five zero,audio_files/audio_439.wav,12,False,True
440,you may continue with higher speed and reduction expect in about four minutes,audio_files/audio_440.wav,13,False,True
441,any chance to get direct something like or,audio_files/audio_441.wav,8,False,True
442,jobair zero six two for your information new qnh one zero one nine,audio_files/audio_442.wav,13,False,True
